annotator_id,language,completion_status,eligible_for_primary_prescreen_candidate,project_id,task_id,dataset_group,condition,worker_scope_raw,worker_scope_normalized,task_final_scope,task_scope_adjudication_source,worker_scope_response,geometry_valid_or_present,geometry_primary_possible,scope_response_primary_eligible,notes
26,en,incomplete_excluded,False,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,False,True,False,dry_run_partial_snapshot
27,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
31,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,39,3142,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,39,3143,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,False,True,False,dry_run_partial_snapshot
27,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
31,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,39,3143,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,False,True,False,dry_run_partial_snapshot
27,en,complete,True,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,39,3144,PreScreen_manual,manual,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
30,en,complete,True,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
31,en,complete,True,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,39,3144,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,False,dry_run_partial_snapshot
27,en,complete,True,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,39,3145,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,39,3145,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,39,3146,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,False,True,False,dry_run_partial_snapshot
27,en,complete,True,39,3146,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,39,3146,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
29,en,complete,True,39,3146,PreScreen_manual,manual,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
30,en,complete,True,39,3146,PreScreen_manual,manual,oos_insufficient,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,39,3146,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,39,3146,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
33,en,complete,True,39,3146,PreScreen_manual,manual,oos_insufficient,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
34,en,complete,True,39,3146,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,39,3146,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
36,en,complete,True,39,3146,PreScreen_manual,manual,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
37,en,complete,True,39,3146,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,39,3147,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,False,True,False,dry_run_partial_snapshot
27,en,complete,True,39,3147,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,39,3147,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,39,3147,PreScreen_manual,manual,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
30,en,complete,True,39,3147,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,39,3147,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,39,3147,PreScreen_manual,manual,oos_insufficient,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
33,en,complete,True,39,3147,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,39,3147,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,39,3147,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
36,en,complete,True,39,3147,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,39,3147,PreScreen_manual,manual,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,39,3148,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,False,True,False,dry_run_partial_snapshot
27,en,complete,True,39,3148,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,39,3148,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,39,3148,PreScreen_manual,manual,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
30,en,complete,True,39,3148,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,39,3148,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,39,3148,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,39,3148,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,39,3148,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,39,3148,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,39,3148,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
37,en,complete,True,39,3148,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,39,3149,PreScreen_manual,manual,oos_insufficient,oos,in_scope,final_gold,scope_false_positive,True,True,False,dry_run_partial_snapshot
27,en,complete,True,39,3149,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,39,3149,PreScreen_manual,manual,oos_insufficient,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
29,en,complete,True,39,3149,PreScreen_manual,manual,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
30,en,complete,True,39,3149,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,39,3149,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,39,3149,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
33,en,complete,True,39,3149,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
34,en,complete,True,39,3149,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,39,3149,PreScreen_manual,manual,oos_split_level,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
36,en,complete,True,39,3149,PreScreen_manual,manual,oos_split_level,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
37,en,complete,True,39,3149,PreScreen_manual,manual,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,39,3150,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,False,dry_run_partial_snapshot
27,en,complete,True,39,3150,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,39,3150,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,39,3150,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,39,3150,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,39,3150,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,39,3150,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,39,3150,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
34,en,complete,True,39,3150,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,39,3150,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,39,3150,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,39,3150,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,39,3151,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,False,dry_run_partial_snapshot
27,en,complete,True,39,3151,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,39,3151,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
